,Player Name,Pick,Position,Team,Draft Year,Start Season,G,GS,Att,Rush Yds,Rush TD,Rush 1D,Tgt,Rec,Rec Yds,Rec TD,Rec 1D,Touch,YScm,RRTD,Fmb,AV,Rush Succ%,Y/A,Rush Y/G,A/G,Y/R,Rec Succ%,R/G,Rec Y/G,Ctch%,Y/Tgt,Y/Tch,Awards,AP OPoY-4,AP CPoY-2,AP CPoY-5,AP OPoY-1,AP ORoY-1,AP ORoY-2,AP CPoY-3,AP ORoY-3,AP MVP-3,AP OPoY-11,AP CPoY-4,AP ORoY-4,AP CPoY-6,AP MVP-9,PB,AP MVP-8,AP OPoY-6,AP OPoY-8,AP OPoY-3,AP MVP-5,AP OPoY-2,AP-1,AP-2,AP MVP-2,AP OPoY-5
278,Tyreek Hill,165,WR,KAN,2016,2016,59.0,42.0,71.0,500.0,4.0,22.0,414.0,281.0,4115.0,32.0,170.0,352.0,4615.0,36.0,6.0,50.0,51.8,6.1,7.975,1.175,14.325,55.175000000000004,4.75,70.025,68.4,9.725,13.0,"PB,AP-1, PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
279,Alex Collins,171,RB,SEA,2016,2016,39.0,23.0,375.0,1586.0,16.0,88.0,70.0,50.0,380.0,1.0,20.0,425.0,1966.0,17.0,9.0,15.0,49.199999999999996,4.125,35.775,8.575,6.675,53.7,1.075,7.9750000000000005,71.325,4.95,4.55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Rashard Higgins,172,WR,CLE,2016,2016,54.0,6.0,1.0,4.0,0.0,0.0,126.0,76.0,1016.0,7.0,48.0,77.0,1020.0,7.0,3.0,6.0,25.0,1.0,0.075,0.025,13.224999999999998,44.575,1.4000000000000001,18.775,53.5,7.1000000000000005,13.149999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Andy Janovich,176,FB,DEN,2016,2016,50.0,19.0,13.0,233.0,1.0,12.0,28.0,22.0,51.0,3.0,8.0,35.0,284.0,4.0,0.0,2.0,60.95,3.45,4.8,0.25,10.0,91.675,0.5,1.0499999999999998,79.525,7.924999999999999,8.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Temarrick Hemingway,177,TE,LAR,2016,2016,23.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.025,0.325,12.5,1.25,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Jerell Adams,184,TE,NYG,2016,2016,30.0,3.0,0.0,0.0,0.0,0.0,32.0,24.0,214.0,1.0,13.0,24.0,214.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.775,0.0,0.425,3.8,37.225,3.55,4.775,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Jakeem Grant,186,WR,MIA,2016,2016,52.0,4.0,9.0,23.0,1.0,1.0,90.0,53.0,635.0,4.0,31.0,62.0,658.0,5.0,8.0,9.0,45.825,2.825,0.475,0.2,9.25,34.1,1.2000000000000002,13.975,44.625,5.525,8.525,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,David Morgan,188,TE,MIN,2016,2016,38.0,12.0,0.0,0.0,0.0,0.0,19.0,16.0,135.0,1.0,7.0,16.0,135.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.175,0.0,0.32499999999999996,2.4749999999999996,66.65,4.475,5.175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Danny Vitale,197,FB,TAM,2016,2016,44.0,13.0,1.0,145.0,0.0,7.0,24.0,15.0,3.0,0.0,0.0,16.0,148.0,0.0,0.0,1.0,37.925,0.75,2.8,0.025,7.25,0.0,0.325,0.05,62.075,4.574999999999999,6.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Derek Watt,198,FB,SDG,2016,2016,64.0,13.0,19.0,49.0,1.0,9.0,13.0,10.0,152.0,0.0,3.0,29.0,201.0,1.0,0.0,1.0,42.25,2.5500000000000003,0.775,0.30000000000000004,12.75,26.675,0.175,2.375,81.675,10.225,7.175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Cody Core,199,WR,CIN,2016,2016,51.0,7.0,0.0,0.0,0.0,0.0,64.0,33.0,388.0,1.0,16.0,33.0,388.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8.350000000000001,0.0,0.8,9.549999999999999,42.35,4.675000000000001,8.350000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Mike Thomas,206,WR,LAR,2016,2016,40.0,1.0,0.0,0.0,0.0,0.0,21.0,10.0,144.0,0.0,7.0,10.0,144.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.475000000000001,31.175,0.225,3.75,36.175,5.05,9.475000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Aaron Burbridge,213,WR,SFO,2016,2016,16.0,3.0,0.0,0.0,0.0,0.0,16.0,7.0,88.0,0.0,5.0,7.0,88.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.15,0.0,0.1,1.375,10.95,1.375,3.15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Darius Jackson,216,RB,DAL,2016,2016,4.0,0.0,6.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,4.175,0.675,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.675,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Rico Gathers,217,TE,DAL,2016,2016,15.0,4.0,0.0,0.0,0.0,0.0,7.0,3.0,45.0,0.0,2.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.05,0.75,10.725,1.6,3.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Demarcus Ayers,229,WR,PIT,2016,2016,2.0,1.0,2.0,-12.0,0.0,0.0,13.0,6.0,53.0,1.0,3.0,8.0,41.0,1.0,0.0,0.0,0.0,-1.5,-1.5,0.25,2.2,11.55,0.75,6.625,11.55,1.025,1.275,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Daniel Braverman,230,WR,CHI,2016,2016,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Dwayne Washington,236,RB,DET,2016,2016,46.0,2.0,145.0,523.0,1.0,21.0,18.0,13.0,82.0,0.0,6.0,158.0,605.0,1.0,0.0,4.0,40.675,4.575,11.625,3.525,4.8,45.825,0.32500000000000007,2.1,66.675,4.275,4.7250000000000005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Daniel Lasco,237,RB,NOR,2016,2016,10.0,0.0,11.0,32.0,0.0,1.0,4.0,2.0,11.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,11.375,0.725,1.15,0.4,1.375,12.5,0.075,0.4,12.5,0.7,0.825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Charone Peake,241,WR,NYJ,2016,2016,31.0,1.0,0.0,0.0,0.0,0.0,39.0,22.0,214.0,0.0,10.0,22.0,214.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.325,0.0,0.45,3.825,55.25,4.15,6.325,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Leonard Fournette,4,RB,JAX,2017,2017,49.0,39.0,763.0,2998.0,23.0,150.0,221.0,170.0,1242.0,2.0,60.0,933.0,4240.0,25.0,3.0,26.0,45.074999999999996,3.825,59.974999999999994,15.600000000000001,7.550000000000001,48.800000000000004,3.375,24.75,78.05,5.8999999999999995,4.45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Corey Davis,5,WR,TEN,2017,2017,56.0,48.0,6.0,55.0,0.0,2.0,338.0,207.0,2851.0,11.0,146.0,213.0,2906.0,11.0,4.0,26.0,12.5,2.3,0.85,0.1,13.450000000000001,52.2,3.675,50.05,60.825,8.3,13.35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Mike Williams,7,WR,LAC,2017,2017,56.0,32.0,9.0,31.0,1.0,2.0,264.0,151.0,2516.0,17.0,119.0,160.0,2547.0,18.0,0.0,21.0,10.725,1.75,0.5,0.15,15.05,50.25,2.575,42.025,55.975,8.549999999999999,14.475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Christian McCaffrey,8,RB,CAR,2017,2017,51.0,45.0,682.0,3145.0,29.0,146.0,398.0,320.0,2672.0,16.0,144.0,1002.0,5817.0,45.0,7.0,43.0,50.87499999999999,4.325,64.375,14.649999999999999,8.425,54.625,6.175,51.849999999999994,82.075,6.925,5.574999999999999,", AP-2, PB,AP-1,AP OPoY-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
302,John Ross,9,WR,CIN,2017,2017,27.0,20.0,8.0,25.0,0.0,0.0,123.0,51.0,733.0,10.0,36.0,59.0,758.0,10.0,2.0,5.0,39.575,3.9000000000000004,1.3,0.25,9.15,21.2,1.45,21.3,28.700000000000003,3.75,11.45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,O.J. Howard,19,TE,TAM,2017,2017,42.0,37.0,0.0,0.0,0.0,0.0,159.0,105.0,1602.0,14.0,79.0,105.0,1602.0,14.0,4.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,2.625,39.175,64.89999999999999,9.825,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Evan Engram,23,TE,NYG,2017,2017,50.0,39.0,13.0,83.0,1.0,5.0,356.0,216.0,2420.0,13.0,113.0,229.0,2503.0,14.0,1.0,19.0,87.5,8.15,1.6750000000000003,0.30000000000000004,11.275,41.95,4.449999999999999,49.975,62.125,7.050000000000001,11.025,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305,David Njoku,29,TE,CLE,2017,2017,49.0,25.0,1.0,1.0,0.0,0.0,187.0,112.0,1279.0,11.0,60.0,113.0,1280.0,11.0,0.0,9.0,0.0,0.25,0.025,0.025,10.725,43.1,2.075,22.674999999999997,58.1,6.2749999999999995,10.625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Zay Jones,37,WR,BUF,2017,2017,62.0,36.0,2.0,3.0,0.0,0.0,241.0,124.0,1338.0,10.0,68.0,126.0,1341.0,10.0,1.0,12.0,0.0,0.75,0.05,0.05,10.575,42.2,2.0,21.474999999999998,55.35,5.8,10.475000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Curtis Samuel,40,WR,CAR,2017,2017,53.0,32.0,72.0,478.0,5.0,23.0,293.0,185.0,2087.0,14.0,105.0,257.0,2565.0,19.0,2.0,19.0,71.25,9.549999999999999,8.75,1.225,10.775,46.275,3.3,36.675,62.125,6.7,10.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Dalvin Cook,41,RB,MIN,2017,2017,43.0,42.0,769.0,3661.0,33.0,189.0,182.0,148.0,1275.0,3.0,61.0,917.0,4936.0,36.0,12.0,37.0,48.725,4.725,84.175,17.7,8.45,49.075,3.3249999999999997,28.275000000000002,79.0,6.675,5.35,", PB,AP CPoY-5, PB",0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
309,Gerald Everett,44,TE,LAR,2017,2017,61.0,11.0,5.0,31.0,1.0,3.0,204.0,127.0,1389.0,8.0,68.0,132.0,1420.0,9.0,2.0,12.0,75.0,5.75,0.47500000000000003,0.1,11.55,43.975,2.125,23.199999999999996,60.949999999999996,6.875,11.35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Adam Shaheen,45,TE,CHI,2017,2017,43.0,18.0,0.0,0.0,0.0,0.0,55.0,38.0,399.0,7.0,23.0,38.0,399.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,10.225,0.0,0.9000000000000001,9.125,73.175,7.4,10.225,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Joe Mixon,48,RB,CIN,2017,2017,50.0,41.0,812.0,3359.0,20.0,175.0,160.0,129.0,1008.0,5.0,43.0,941.0,4367.0,25.0,4.0,28.0,45.25,4.025,67.625,16.7,7.824999999999999,51.025000000000006,2.725,20.625,81.25,6.375000000000001,4.525,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,JuJu Smith-Schuster,62,WR,PIT,2017,2017,58.0,46.0,1.0,13.0,0.0,1.0,443.0,308.0,3726.0,26.0,175.0,309.0,3739.0,26.0,5.0,32.0,25.0,3.25,0.2,0.025,12.575000000000001,55.05,5.15,63.125,69.025,8.65,12.575000000000001,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
313,Alvin Kamara,67,RB,NOR,2017,2017,60.0,35.0,672.0,3340.0,43.0,189.0,409.0,326.0,2824.0,15.0,132.0,998.0,6164.0,58.0,7.0,56.0,53.35,5.1,55.85,11.274999999999999,8.675,49.4,5.45,46.85,79.8,6.925000000000001,6.275,"PB,AP-2,AP ORoY-1, PB, PB,AP-2,AP OPoY-6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0
314,Cooper Kupp,69,WR,LAR,2017,2017,54.0,40.0,10.0,62.0,0.0,6.0,407.0,288.0,3570.0,24.0,163.0,298.0,3632.0,24.0,5.0,31.0,50.0,4.15,1.4,0.22499999999999998,12.8,57.525000000000006,5.275,66.55,70.75,9.025,12.5,", AP CPoY-5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Taywan Taylor,72,WR,TEN,2017,2017,35.0,10.0,8.0,43.0,0.0,1.0,86.0,53.0,697.0,2.0,28.0,61.0,740.0,2.0,1.0,6.0,18.75,1.35,0.675,0.125,6.75,24.1,0.95,12.549999999999999,30.799999999999997,4.15,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,ArDarius Stewart,79,WR,NYJ,2017,2017,15.0,2.0,7.0,82.0,0.0,2.0,13.0,6.0,27.0,0.0,2.0,13.0,109.0,0.0,0.0,1.0,5.775,0.975,1.375,0.125,3.425,14.275,0.1,0.45,11.55,1.575,2.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Chris Godwin,84,WR,TAM,2017,2017,58.0,33.0,1.0,8.0,0.0,0.0,355.0,244.0,3540.0,24.0,181.0,245.0,3548.0,24.0,5.0,28.0,25.0,2.0,0.15,0.025,14.525,60.425,4.325,62.650000000000006,68.1,9.85,14.5,", PB,AP-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
318,Kareem Hunt,86,RB,KAN,2017,2017,51.0,35.0,694.0,3171.0,23.0,161.0,193.0,154.0,1422.0,16.0,69.0,848.0,4593.0,39.0,4.0,38.0,49.3,4.475,58.2,12.825,9.7,54.824999999999996,3.175,29.35,79.25,7.625,5.5,"PB,AP ORoY-2, ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,D'Onta Foreman,89,RB,HOU,2017,2017,26.0,4.0,240.0,987.0,5.0,41.0,22.0,18.0,239.0,2.0,12.0,258.0,1226.0,7.0,5.0,8.0,32.375,3.175,27.6,8.325,11.625,83.8,0.9500000000000001,12.7,89.2,10.149999999999999,4.275,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Kenny Golladay,96,WR,DET,2017,2017,47.0,39.0,2.0,17.0,0.0,0.0,315.0,183.0,3068.0,21.0,141.0,185.0,3085.0,21.0,2.0,24.0,50.0,4.25,0.325,0.05,16.85,51.949999999999996,3.825,64.075,58.9,9.925,16.775,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
321,Chad Williams,98,WR,ARI,2017,2017,17.0,8.0,3.0,42.0,0.0,1.0,54.0,20.0,202.0,1.0,10.0,23.0,244.0,1.0,0.0,1.0,37.5,6.375,1.6,0.1,5.1,18.325,0.55,5.575,19.975,2.0250000000000004,5.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Jonnu Smith,100,TE,TEN,2017,2017,60.0,53.0,6.0,82.0,1.0,3.0,169.0,114.0,1302.0,16.0,56.0,120.0,1384.0,17.0,1.0,12.0,37.5,5.375,1.3,0.1,11.25,52.225,1.8750000000000002,21.725,67.325,7.675000000000001,11.350000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,James Conner,105,RB,PIT,2017,2017,50.0,33.0,532.0,2302.0,22.0,128.0,153.0,124.0,963.0,4.0,44.0,656.0,3265.0,26.0,7.0,21.0,47.05,4.325,46.75,10.85,5.625,37.325,2.575,19.950000000000003,62.1,4.65,4.824999999999999,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
324,Amara Darboh,106,WR,SEA,2017,2017,16.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,71.0,0.0,2.0,8.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.225,0.0,0.125,1.1,15.375,1.375,2.225,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Dede Westbrook,110,WR,JAX,2017,2017,40.0,25.0,14.0,125.0,0.0,5.0,254.0,160.0,1720.0,9.0,86.0,174.0,1845.0,9.0,6.0,14.0,31.675,4.075,1.9749999999999999,0.22499999999999998,9.375,58.825,3.225,34.8,70.875,6.05,9.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Samaje Perine,114,RB,WAS,2017,2017,44.0,9.0,251.0,952.0,4.0,42.0,40.0,36.0,253.0,1.0,13.0,287.0,1205.0,5.0,2.0,7.0,46.224999999999994,3.8500000000000005,16.3,4.2749999999999995,4.0,37.5,0.675,4.125,64.6,3.6,3.9000000000000004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Josh Reynolds,117,WR,LAR,2017,2017,64.0,24.0,8.0,36.0,0.0,3.0,201.0,113.0,1450.0,9.0,77.0,121.0,1486.0,9.0,2.0,12.0,52.5,3.4,0.5499999999999999,0.125,12.7,44.8,1.775,22.65,53.375,6.775,11.975000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Mack Hollins,118,WR,PHI,2017,2017,65.0,8.0,0.0,0.0,0.0,0.0,98.0,56.0,750.0,6.0,33.0,56.0,750.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,13.375,50.2,0.8500000000000001,11.5,57.55,7.675000000000001,13.375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Tarik Cohen,119,RB,CHI,2017,2017,51.0,22.0,264.0,1101.0,5.0,57.0,275.0,209.0,1575.0,9.0,57.0,473.0,2676.0,14.0,13.0,22.0,45.925,4.3500000000000005,22.225,5.075,7.375,39.825,3.6500000000000004,27.400000000000002,73.825,5.5,5.65,", PB,AP-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
330,Michael Roberts,127,TE,DET,2017,2017,23.0,5.0,0.0,0.0,0.0,0.0,27.0,13.0,146.0,3.0,7.0,13.0,146.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.65,0.0,0.35000000000000003,3.9,25.525,2.9,5.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Josh Malone,128,WR,CIN,2017,2017,26.0,7.0,3.0,14.0,0.0,1.0,28.0,11.0,91.0,1.0,5.0,14.0,105.0,1.0,0.0,1.0,37.5,3.25,0.8,0.125,6.625,18.0,0.4,2.75,30.5,2.2,6.425000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Ryan Switzer,133,WR,DAL,2017,2017,41.0,1.0,10.0,26.0,0.0,0.0,62.0,50.0,321.0,1.0,21.0,60.0,347.0,1.0,4.0,3.0,4.175,1.2,0.4,0.175,4.3,39.45,0.8999999999999999,5.3500000000000005,60.05,3.55,3.625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Jamaal Williams,134,RB,GNB,2017,2017,60.0,20.0,500.0,1985.0,10.0,109.0,155.0,122.0,961.0,8.0,50.0,622.0,2946.0,18.0,0.0,22.0,50.325,3.9749999999999996,33.199999999999996,8.325,8.1,51.6,2.075,16.125,78.67500000000001,6.2749999999999995,4.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Jehu Chesson,139,WR,KAN,2017,2017,24.0,1.0,1.0,-4.0,0.0,0.0,6.0,3.0,25.0,0.0,3.0,4.0,21.0,0.0,0.0,0.0,0.0,-1.0,-0.075,0.025,4.0,12.5,0.07500000000000001,0.525,25.0,2.0,2.625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Wayne Gallman,140,RB,NYG,2017,2017,53.0,14.0,338.0,1444.0,9.0,73.0,112.0,80.0,498.0,2.0,23.0,418.0,1942.0,11.0,6.0,12.0,46.425,4.05,26.2,6.15,6.700000000000001,39.825,1.5,9.625,71.375,4.75,4.675,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Chad Hansen,141,WR,NYJ,2017,2017,20.0,3.0,0.0,0.0,0.0,0.0,41.0,26.0,330.0,1.0,18.0,26.0,330.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.075,0.0,1.0,13.375,30.924999999999997,3.825,6.075,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Marlon Mack,143,RB,IND,2017,2017,41.0,23.0,539.0,2383.0,20.0,139.0,79.0,55.0,440.0,2.0,16.0,594.0,2823.0,22.0,3.0,19.0,54.925,4.85,51.300000000000004,11.125,8.174999999999999,52.325,1.725,15.15,77.85,6.4,5.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Jake Butt,145,TE,DEN,2017,2017,8.0,4.0,0.0,0.0,0.0,0.0,17.0,10.0,90.0,0.0,4.0,10.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.275,0.0,0.775,7.325,27.875,1.95,3.275,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,George Kittle,146,TE,SFO,2017,2017,53.0,45.0,8.0,49.0,0.0,3.0,369.0,264.0,3579.0,14.0,169.0,272.0,3628.0,14.0,1.0,30.0,60.0,5.725,1.0750000000000002,0.2,13.3,57.75,5.125,68.725,72.15,9.549999999999999,13.125,", PB,AP-2, PB,AP-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
340,Jordan Leggett,150,TE,NYJ,2017,2017,15.0,4.0,0.0,0.0,0.0,0.0,24.0,14.0,114.0,1.0,6.0,14.0,114.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.025,0.0,0.225,1.9,14.575,1.2,2.025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Jeremy Sprinkle,154,TE,WAS,2017,2017,59.0,33.0,0.0,0.0,0.0,0.0,55.0,34.0,301.0,3.0,17.0,34.0,301.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,7.5,0.0,0.55,4.824999999999999,55.150000000000006,4.225,7.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Brian Hill,156,RB,ATL,2017,2017,45.0,3.0,209.0,982.0,3.0,44.0,48.0,38.0,313.0,1.0,12.0,247.0,1295.0,4.0,3.0,9.0,44.55,5.025,19.25,4.1,10.475,35.6,0.7000000000000001,6.050000000000001,76.175,8.5,5.825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Jeremy McNichols,162,RB,TAM,2017,2017,20.0,0.0,49.0,208.0,1.0,9.0,17.0,12.0,55.0,0.0,0.0,61.0,263.0,1.0,0.0,2.0,22.075,1.575,4.2,1.225,1.15,7.35,0.2,0.85,17.65,0.8,1.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Shelton Gibson,166,WR,PHI,2017,2017,20.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,59.0,0.0,2.0,3.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.375,0.0,0.125,1.35,25.0,4.925,13.375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Rodney Adams,170,WR,MIN,2017,2017,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Isaiah McKenzie,172,WR,DEN,2017,2017,50.0,16.0,29.0,128.0,2.0,10.0,116.0,79.0,744.0,6.0,41.0,108.0,872.0,8.0,8.0,8.0,66.25,4.3999999999999995,3.15,0.625,9.0,43.875,1.6,14.875,62.05,5.75,7.8500000000000005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
